smoothed_dc,smoothed_dc_se,sample_size,country,region,iso_code,gid_0,gid_1,survey_date
0.263609,0.044203,151.0,India,Goa,IND,IND,IND.10_1,20201204
0.293902,0.04327,154.0,India,Goa,IND,IND,IND.10_1,20201205
0.325756,0.047117,157.0,India,Goa,IND,IND,IND.10_1,20201206
0.325195,0.048207,155.0,India,Goa,IND,IND,IND.10_1,20201207
0.330757,0.047601,152.0,India,Goa,IND,IND,IND.10_1,20201208
0.316593,0.04564,155.0,India,Goa,IND,IND,IND.10_1,20201209
0.356782,0.048355,148.0,India,Goa,IND,IND,IND.10_1,20201210
0.293776,0.044151,145.0,India,Goa,IND,IND,IND.10_1,20201211
0.213379,0.039325,142.0,India,Goa,IND,IND,IND.10_1,20201212
0.194948,0.036318,138.0,India,Goa,IND,IND,IND.10_1,20201213
0.205005,0.037618,136.0,India,Goa,IND,IND,IND.10_1,20201214
0.22623,0.039138,144.0,India,Goa,IND,IND,IND.10_1,20201215
0.287435,0.043085,137.0,India,Goa,IND,IND,IND.10_1,20201216
0.243989,0.040562,132.0,India,Goa,IND,IND,IND.10_1,20201217
0.270428,0.045039,124.0,India,Goa,IND,IND,IND.10_1,20201218
0.323107,0.048875,134.0,India,Goa,IND,IND,IND.10_1,20201219
0.338567,0.048596,136.0,India,Goa,IND,IND,IND.10_1,20201220
0.334624,0.048699,131.0,India,Goa,IND,IND,IND.10_1,20201221
0.312104,0.049537,127.0,India,Goa,IND,IND,IND.10_1,20201222
0.266896,0.048613,124.0,India,Goa,IND,IND,IND.10_1,20201223
0.316824,0.050539,129.0,India,Goa,IND,IND,IND.10_1,20201224
0.312968,0.048871,141.0,India,Goa,IND,IND,IND.10_1,20201225
0.332549,0.050067,130.0,India,Goa,IND,IND,IND.10_1,20201226
0.372489,0.054198,134.0,India,Goa,IND,IND,IND.10_1,20201227
0.371086,0.053399,138.0,India,Goa,IND,IND,IND.10_1,20201228
0.390689,0.055507,132.0,India,Goa,IND,IND,IND.10_1,20201229
0.422959,0.055406,137.0,India,Goa,IND,IND,IND.10_1,20201230
0.401823,0.055967,143.0,India,Goa,IND,IND,IND.10_1,20201231
0.450567,0.057368,137.0,India,Goa,IND,IND,IND.10_1,20210101
0.408807,0.056787,133.0,India,Goa,IND,IND,IND.10_1,20210102
0.435845,0.056701,125.0,India,Goa,IND,IND,IND.10_1,20210103
0.407842,0.052864,135.0,India,Goa,IND,IND,IND.10_1,20210104
0.380573,0.049809,139.0,India,Goa,IND,IND,IND.10_1,20210105
0.38272,0.050023,136.0,India,Goa,IND,IND,IND.10_1,20210106
0.358859,0.048392,131.0,India,Goa,IND,IND,IND.10_1,20210107
0.332085,0.04906,131.0,India,Goa,IND,IND,IND.10_1,20210108
0.355638,0.050627,131.0,India,Goa,IND,IND,IND.10_1,20210109
0.304649,0.052396,119.0,India,Goa,IND,IND,IND.10_1,20210110
0.320411,0.056841,107.0,India,Goa,IND,IND,IND.10_1,20210111
0.353537,0.05967,103.0,India,Goa,IND,IND,IND.10_1,20210112
0.324285,0.060742,103.0,India,Goa,IND,IND,IND.10_1,20210113
0.331432,0.060498,108.0,India,Goa,IND,IND,IND.10_1,20210114
0.308931,0.058673,101.0,India,Goa,IND,IND,IND.10_1,20210115
0.307801,0.060142,103.0,India,Goa,IND,IND,IND.10_1,20210117
0.303468,0.059968,100.0,India,Goa,IND,IND,IND.10_1,20210118
0.27456,0.055414,100.0,India,Goa,IND,IND,IND.10_1,20210119
0.27371,0.055083,101.0,India,Goa,IND,IND,IND.10_1,20210120
0.278831,0.053744,101.0,India,Goa,IND,IND,IND.10_1,20210121
0.306766,0.056923,110.0,India,Goa,IND,IND,IND.10_1,20210122
0.297089,0.054937,118.0,India,Goa,IND,IND,IND.10_1,20210123
0.289941,0.055347,117.0,India,Goa,IND,IND,IND.10_1,20210124
0.275794,0.053092,123.0,India,Goa,IND,IND,IND.10_1,20210125
0.287958,0.055613,123.0,India,Goa,IND,IND,IND.10_1,20210126
0.329274,0.055591,122.0,India,Goa,IND,IND,IND.10_1,20210127
0.333678,0.059165,113.0,India,Goa,IND,IND,IND.10_1,20210128
0.308202,0.055469,109.0,India,Goa,IND,IND,IND.10_1,20210129
0.305477,0.054278,104.0,India,Goa,IND,IND,IND.10_1,20210130
0.271685,0.048782,109.0,India,Goa,IND,IND,IND.10_1,20210131
0.304169,0.053867,100.0,India,Goa,IND,IND,IND.10_1,20210201
0.210526,0.046191,106.0,India,Goa,IND,IND,IND.10_1,20210203
0.196056,0.043167,109.0,India,Goa,IND,IND,IND.10_1,20210204
0.191143,0.043856,108.0,India,Goa,IND,IND,IND.10_1,20210205
0.224517,0.04645,110.0,India,Goa,IND,IND,IND.10_1,20210206
0.236108,0.05138,107.0,India,Goa,IND,IND,IND.10_1,20210207
0.231106,0.050103,109.0,India,Goa,IND,IND,IND.10_1,20210208
0.235477,0.053381,109.0,India,Goa,IND,IND,IND.10_1,20210209
0.26294,0.061317,104.0,India,Goa,IND,IND,IND.10_1,20210215
0.282597,0.063987,105.0,India,Goa,IND,IND,IND.10_1,20210216
0.263404,0.060457,117.0,India,Goa,IND,IND,IND.10_1,20210217
0.270819,0.06214,114.0,India,Goa,IND,IND,IND.10_1,20210218
0.259828,0.057778,110.0,India,Goa,IND,IND,IND.10_1,20210219
0.262343,0.057434,111.0,India,Goa,IND,IND,IND.10_1,20210220
0.294816,0.063586,103.0,India,Goa,IND,IND,IND.10_1,20210221
0.27556,0.059952,100.0,India,Goa,IND,IND,IND.10_1,20210222
0.250674,0.055637,101.0,India,Goa,IND,IND,IND.10_1,20210223
0.361562,0.069939,104.0,India,Goa,IND,IND,IND.10_1,20210228
0.39433,0.075954,108.0,India,Goa,IND,IND,IND.10_1,20210301
0.417305,0.081785,107.0,India,Goa,IND,IND,IND.10_1,20210302
0.395579,0.075748,107.0,India,Goa,IND,IND,IND.10_1,20210303
0.335363,0.072183,113.0,India,Goa,IND,IND,IND.10_1,20210304
0.344876,0.072744,108.0,India,Goa,IND,IND,IND.10_1,20210305
0.303624,0.064595,112.0,India,Goa,IND,IND,IND.10_1,20210306
0.257413,0.062553,112.0,India,Goa,IND,IND,IND.10_1,20210307
0.225732,0.053639,113.0,India,Goa,IND,IND,IND.10_1,20210308
0.227173,0.054139,113.0,India,Goa,IND,IND,IND.10_1,20210309
0.219866,0.05491,110.0,India,Goa,IND,IND,IND.10_1,20210310
0.207555,0.051421,105.0,India,Goa,IND,IND,IND.10_1,20210311
0.159084,0.040403,113.0,India,Goa,IND,IND,IND.10_1,20210312
0.131141,0.034587,104.0,India,Goa,IND,IND,IND.10_1,20210313
0.25681,0.053236,103.0,India,Goa,IND,IND,IND.10_1,20210317
0.285489,0.054376,117.0,India,Goa,IND,IND,IND.10_1,20210318
0.312352,0.057485,116.0,India,Goa,IND,IND,IND.10_1,20210319
0.343682,0.06029,120.0,India,Goa,IND,IND,IND.10_1,20210320
0.365804,0.061222,122.0,India,Goa,IND,IND,IND.10_1,20210321
0.385042,0.061617,123.0,India,Goa,IND,IND,IND.10_1,20210322
0.380896,0.063471,125.0,India,Goa,IND,IND,IND.10_1,20210323
0.383083,0.06318,121.0,India,Goa,IND,IND,IND.10_1,20210324
0.412819,0.067258,110.0,India,Goa,IND,IND,IND.10_1,20210325
0.384009,0.065297,110.0,India,Goa,IND,IND,IND.10_1,20210326
0.350712,0.062765,112.0,India,Goa,IND,IND,IND.10_1,20210327
0.354846,0.062822,116.0,India,Goa,IND,IND,IND.10_1,20210328
0.289292,0.061815,118.0,India,Goa,IND,IND,IND.10_1,20210329
0.289701,0.057947,124.0,India,Goa,IND,IND,IND.10_1,20210330
0.255898,0.054977,128.0,India,Goa,IND,IND,IND.10_1,20210331
0.211167,0.050323,125.0,India,Goa,IND,IND,IND.10_1,20210401
0.26022,0.053052,123.0,India,Goa,IND,IND,IND.10_1,20210402
0.306307,0.058018,122.0,India,Goa,IND,IND,IND.10_1,20210403
0.29406,0.058641,127.0,India,Goa,IND,IND,IND.10_1,20210404
0.336462,0.059896,121.0,India,Goa,IND,IND,IND.10_1,20210405
0.325252,0.059182,117.0,India,Goa,IND,IND,IND.10_1,20210406
0.359956,0.062736,113.0,India,Goa,IND,IND,IND.10_1,20210407
0.385921,0.066094,125.0,India,Goa,IND,IND,IND.10_1,20210408
0.324188,0.061503,130.0,India,Goa,IND,IND,IND.10_1,20210409
0.285314,0.054805,143.0,India,Goa,IND,IND,IND.10_1,20210410
0.254803,0.047626,144.0,India,Goa,IND,IND,IND.10_1,20210411
0.211301,0.04229,147.0,India,Goa,IND,IND,IND.10_1,20210412
0.217889,0.043056,155.0,India,Goa,IND,IND,IND.10_1,20210413
0.186029,0.039485,157.0,India,Goa,IND,IND,IND.10_1,20210414
0.157705,0.032978,171.0,India,Goa,IND,IND,IND.10_1,20210415
0.166512,0.036041,175.0,India,Goa,IND,IND,IND.10_1,20210416
0.184788,0.039802,170.0,India,Goa,IND,IND,IND.10_1,20210417
0.185798,0.042037,177.0,India,Goa,IND,IND,IND.10_1,20210418
0.18854,0.043747,186.0,India,Goa,IND,IND,IND.10_1,20210419
0.20347,0.045394,183.0,India,Goa,IND,IND,IND.10_1,20210420
0.247489,0.049602,198.0,India,Goa,IND,IND,IND.10_1,20210421
0.258031,0.049004,200.0,India,Goa,IND,IND,IND.10_1,20210422
0.239682,0.043607,210.0,India,Goa,IND,IND,IND.10_1,20210423
0.24346,0.046258,210.0,India,Goa,IND,IND,IND.10_1,20210424
0.241769,0.043958,208.0,India,Goa,IND,IND,IND.10_1,20210425
0.280295,0.044918,208.0,India,Goa,IND,IND,IND.10_1,20210426
0.258801,0.043719,214.0,India,Goa,IND,IND,IND.10_1,20210427
0.253846,0.044737,221.0,India,Goa,IND,IND,IND.10_1,20210428
0.261413,0.044565,223.0,India,Goa,IND,IND,IND.10_1,20210429
0.27442,0.048532,232.0,India,Goa,IND,IND,IND.10_1,20210430
0.240063,0.042491,239.0,India,Goa,IND,IND,IND.10_1,20210501
0.259908,0.046824,240.0,India,Goa,IND,IND,IND.10_1,20210502
0.197145,0.042384,243.0,India,Goa,IND,IND,IND.10_1,20210503
0.189227,0.039628,252.0,India,Goa,IND,IND,IND.10_1,20210504
0.128755,0.027912,253.0,India,Goa,IND,IND,IND.10_1,20210505
0.09609,0.024698,245.0,India,Goa,IND,IND,IND.10_1,20210506
0.091703,0.023195,232.0,India,Goa,IND,IND,IND.10_1,20210507
0.09096,0.023396,227.0,India,Goa,IND,IND,IND.10_1,20210508
0.059014,0.013821,229.0,India,Goa,IND,IND,IND.10_1,20210509
0.077794,0.021726,232.0,India,Goa,IND,IND,IND.10_1,20210510
0.075034,0.022484,226.0,India,Goa,IND,IND,IND.10_1,20210511
0.076039,0.024002,227.0,India,Goa,IND,IND,IND.10_1,20210512
0.090013,0.02785,232.0,India,Goa,IND,IND,IND.10_1,20210513
0.082433,0.02681,248.0,India,Goa,IND,IND,IND.10_1,20210514
0.098741,0.031244,252.0,India,Goa,IND,IND,IND.10_1,20210515
0.099156,0.032696,228.0,India,Goa,IND,IND,IND.10_1,20210516
0.099151,0.033452,211.0,India,Goa,IND,IND,IND.10_1,20210517
0.118924,0.035219,204.0,India,Goa,IND,IND,IND.10_1,20210518
0.17253,0.039493,189.0,India,Goa,IND,IND,IND.10_1,20210519
0.133818,0.041548,150.0,India,Goa,IND,IND,IND.10_1,20210520
0.177624,0.053228,107.0,India,Goa,IND,IND,IND.10_1,20210521
0.241077,0.011077,2226.0,India,Gujarat,IND,IND,IND.11_1,20200715
0.244619,0.010974,2289.0,India,Gujarat,IND,IND,IND.11_1,20200716
0.240527,0.010747,2328.0,India,Gujarat,IND,IND,IND.11_1,20200717
0.234936,0.010494,2385.0,India,Gujarat,IND,IND,IND.11_1,20200718
0.239344,0.010604,2370.0,India,Gujarat,IND,IND,IND.11_1,20200719
0.242831,0.010781,2353.0,India,Gujarat,IND,IND,IND.11_1,20200720
0.241405,0.010879,2295.0,India,Gujarat,IND,IND,IND.11_1,20200721
0.237968,0.011022,2243.0,India,Gujarat,IND,IND,IND.11_1,20200722
0.234846,0.010913,2235.0,India,Gujarat,IND,IND,IND.11_1,20200723
0.23671,0.011067,2201.0,India,Gujarat,IND,IND,IND.11_1,20200724
0.23648,0.011112,2180.0,India,Gujarat,IND,IND,IND.11_1,20200725
0.242186,0.011247,2164.0,India,Gujarat,IND,IND,IND.11_1,20200726
0.245292,0.011223,2154.0,India,Gujarat,IND,IND,IND.11_1,20200727
0.245953,0.011204,2171.0,India,Gujarat,IND,IND,IND.11_1,20200728
0.247842,0.011259,2150.0,India,Gujarat,IND,IND,IND.11_1,20200729
0.251618,0.011571,2076.0,India,Gujarat,IND,IND,IND.11_1,20200730
0.258029,0.011744,2017.0,India,Gujarat,IND,IND,IND.11_1,20200731
0.258669,0.011879,1971.0,India,Gujarat,IND,IND,IND.11_1,20200801
0.250912,0.011755,1953.0,India,Gujarat,IND,IND,IND.11_1,20200802
0.24879,0.011833,1936.0,India,Gujarat,IND,IND,IND.11_1,20200803
0.25433,0.011964,1917.0,India,Gujarat,IND,IND,IND.11_1,20200804
0.25197,0.011929,1924.0,India,Gujarat,IND,IND,IND.11_1,20200805
0.243798,0.011633,1935.0,India,Gujarat,IND,IND,IND.11_1,20200806
0.24017,0.011587,1943.0,India,Gujarat,IND,IND,IND.11_1,20200807
0.246532,0.011774,1922.0,India,Gujarat,IND,IND,IND.11_1,20200808
0.248344,0.011942,1879.0,India,Gujarat,IND,IND,IND.11_1,20200809
0.257262,0.012188,1846.0,India,Gujarat,IND,IND,IND.11_1,20200810
0.244063,0.01192,1841.0,India,Gujarat,IND,IND,IND.11_1,20200811
0.250739,0.012023,1849.0,India,Gujarat,IND,IND,IND.11_1,20200812
0.259694,0.01233,1831.0,India,Gujarat,IND,IND,IND.11_1,20200813
0.256295,0.012356,1810.0,India,Gujarat,IND,IND,IND.11_1,20200814
0.256294,0.012365,1794.0,India,Gujarat,IND,IND,IND.11_1,20200815
0.25009,0.012078,1811.0,India,Gujarat,IND,IND,IND.11_1,20200816
0.234435,0.011642,1816.0,India,Gujarat,IND,IND,IND.11_1,20200817
0.246713,0.011955,1801.0,India,Gujarat,IND,IND,IND.11_1,20200818
0.247737,0.012067,1754.0,India,Gujarat,IND,IND,IND.11_1,20200819
0.240751,0.01174,1768.0,India,Gujarat,IND,IND,IND.11_1,20200820
0.245275,0.011901,1771.0,India,Gujarat,IND,IND,IND.11_1,20200821
0.247543,0.012084,1768.0,India,Gujarat,IND,IND,IND.11_1,20200822
0.257403,0.012486,1732.0,India,Gujarat,IND,IND,IND.11_1,20200823
0.264567,0.012701,1716.0,India,Gujarat,IND,IND,IND.11_1,20200824
0.258228,0.012617,1743.0,India,Gujarat,IND,IND,IND.11_1,20200825
0.254512,0.012525,1743.0,India,Gujarat,IND,IND,IND.11_1,20200826
0.26293,0.012925,1704.0,India,Gujarat,IND,IND,IND.11_1,20200827
0.263072,0.013031,1667.0,India,Gujarat,IND,IND,IND.11_1,20200828
0.266236,0.012915,1677.0,India,Gujarat,IND,IND,IND.11_1,20200829
0.26034,0.012847,1644.0,India,Gujarat,IND,IND,IND.11_1,20200830
0.267828,0.013095,1605.0,India,Gujarat,IND,IND,IND.11_1,20200831
0.274,0.013415,1543.0,India,Gujarat,IND,IND,IND.11_1,20200901
0.278201,0.01363,1545.0,India,Gujarat,IND,IND,IND.11_1,20200902
0.274836,0.013527,1540.0,India,Gujarat,IND,IND,IND.11_1,20200903
0.275039,0.013466,1523.0,India,Gujarat,IND,IND,IND.11_1,20200904
0.269283,0.013603,1484.0,India,Gujarat,IND,IND,IND.11_1,20200905
0.287879,0.01394,1507.0,India,Gujarat,IND,IND,IND.11_1,20200906
0.281812,0.013764,1535.0,India,Gujarat,IND,IND,IND.11_1,20200907
0.277546,0.01355,1560.0,India,Gujarat,IND,IND,IND.11_1,20200908
0.276695,0.013475,1561.0,India,Gujarat,IND,IND,IND.11_1,20200909
0.284708,0.013732,1574.0,India,Gujarat,IND,IND,IND.11_1,20200910
0.281861,0.013595,1613.0,India,Gujarat,IND,IND,IND.11_1,20200911
0.283508,0.013523,1634.0,India,Gujarat,IND,IND,IND.11_1,20200912
0.269004,0.013207,1669.0,India,Gujarat,IND,IND,IND.11_1,20200913
0.275022,0.013338,1678.0,India,Gujarat,IND,IND,IND.11_1,20200914
0.273829,0.013331,1663.0,India,Gujarat,IND,IND,IND.11_1,20200915
0.28343,0.013427,1668.0,India,Gujarat,IND,IND,IND.11_1,20200916
0.277735,0.013381,1658.0,India,Gujarat,IND,IND,IND.11_1,20200917
0.283446,0.013765,1627.0,India,Gujarat,IND,IND,IND.11_1,20200918
0.277177,0.013789,1595.0,India,Gujarat,IND,IND,IND.11_1,20200919
0.28327,0.013908,1568.0,India,Gujarat,IND,IND,IND.11_1,20200920
0.277561,0.013833,1538.0,India,Gujarat,IND,IND,IND.11_1,20200921
0.292517,0.014054,1570.0,India,Gujarat,IND,IND,IND.11_1,20200922
0.277376,0.013727,1572.0,India,Gujarat,IND,IND,IND.11_1,20200923
0.281351,0.013848,1551.0,India,Gujarat,IND,IND,IND.11_1,20200924
0.28488,0.013717,1566.0,India,Gujarat,IND,IND,IND.11_1,20200925
0.295194,0.013822,1601.0,India,Gujarat,IND,IND,IND.11_1,20200926
0.286699,0.01376,1575.0,India,Gujarat,IND,IND,IND.11_1,20200927
0.28219,0.013756,1558.0,India,Gujarat,IND,IND,IND.11_1,20200928
0.266742,0.013538,1519.0,India,Gujarat,IND,IND,IND.11_1,20200929
0.270457,0.013953,1462.0,India,Gujarat,IND,IND,IND.11_1,20200930
0.258938,0.013669,1447.0,India,Gujarat,IND,IND,IND.11_1,20201001
0.246361,0.013315,1452.0,India,Gujarat,IND,IND,IND.11_1,20201002
0.2442,0.013469,1394.0,India,Gujarat,IND,IND,IND.11_1,20201003
0.254341,0.013602,1415.0,India,Gujarat,IND,IND,IND.11_1,20201004
0.256738,0.013666,1438.0,India,Gujarat,IND,IND,IND.11_1,20201005
0.275441,0.014057,1408.0,India,Gujarat,IND,IND,IND.11_1,20201006
0.280461,0.014159,1404.0,India,Gujarat,IND,IND,IND.11_1,20201007
0.297984,0.014594,1413.0,India,Gujarat,IND,IND,IND.11_1,20201008
0.306685,0.014949,1374.0,India,Gujarat,IND,IND,IND.11_1,20201009
0.310451,0.015017,1377.0,India,Gujarat,IND,IND,IND.11_1,20201010
0.313691,0.015274,1328.0,India,Gujarat,IND,IND,IND.11_1,20201011
0.318779,0.015491,1284.0,India,Gujarat,IND,IND,IND.11_1,20201012
0.312788,0.015568,1280.0,India,Gujarat,IND,IND,IND.11_1,20201013
0.310284,0.015569,1261.0,India,Gujarat,IND,IND,IND.11_1,20201014
0.299109,0.015514,1216.0,India,Gujarat,IND,IND,IND.11_1,20201015
0.300535,0.015859,1183.0,India,Gujarat,IND,IND,IND.11_1,20201016
0.300753,0.01602,1156.0,India,Gujarat,IND,IND,IND.11_1,20201017
0.298636,0.01646,1100.0,India,Gujarat,IND,IND,IND.11_1,20201018
0.304372,0.016632,1085.0,India,Gujarat,IND,IND,IND.11_1,20201019
0.295223,0.016518,1064.0,India,Gujarat,IND,IND,IND.11_1,20201020
0.291654,0.01667,1060.0,India,Gujarat,IND,IND,IND.11_1,20201021
0.304096,0.01718,1044.0,India,Gujarat,IND,IND,IND.11_1,20201022
0.297994,0.017252,1013.0,India,Gujarat,IND,IND,IND.11_1,20201023
0.288688,0.017439,963.0,India,Gujarat,IND,IND,IND.11_1,20201024
0.285066,0.017483,965.0,India,Gujarat,IND,IND,IND.11_1,20201025
0.288449,0.018525,884.0,India,Gujarat,IND,IND,IND.11_1,20201026
0.290167,0.019043,825.0,India,Gujarat,IND,IND,IND.11_1,20201027
0.289761,0.019033,806.0,India,Gujarat,IND,IND,IND.11_1,20201028
0.286373,0.019014,797.0,India,Gujarat,IND,IND,IND.11_1,20201029
0.288534,0.019597,739.0,India,Gujarat,IND,IND,IND.11_1,20201030
0.28529,0.019395,742.0,India,Gujarat,IND,IND,IND.11_1,20201031
0.291617,0.019258,736.0,India,Gujarat,IND,IND,IND.11_1,20201101
0.285108,0.018582,770.0,India,Gujarat,IND,IND,IND.11_1,20201102
0.278465,0.018392,769.0,India,Gujarat,IND,IND,IND.11_1,20201103
0.287757,0.018793,748.0,India,Gujarat,IND,IND,IND.11_1,20201104
0.28058,0.018622,720.0,India,Gujarat,IND,IND,IND.11_1,20201105
0.281578,0.018448,761.0,India,Gujarat,IND,IND,IND.11_1,20201106
0.283961,0.018502,762.0,India,Gujarat,IND,IND,IND.11_1,20201107
0.28735,0.018531,759.0,India,Gujarat,IND,IND,IND.11_1,20201108
0.286485,0.018837,740.0,India,Gujarat,IND,IND,IND.11_1,20201109
0.2931,0.019153,729.0,India,Gujarat,IND,IND,IND.11_1,20201110
0.299933,0.019383,728.0,India,Gujarat,IND,IND,IND.11_1,20201111
0.308147,0.019775,743.0,India,Gujarat,IND,IND,IND.11_1,20201112
0.313408,0.019844,743.0,India,Gujarat,IND,IND,IND.11_1,20201113
0.332382,0.020815,723.0,India,Gujarat,IND,IND,IND.11_1,20201114
0.320195,0.021137,706.0,India,Gujarat,IND,IND,IND.11_1,20201115
0.334936,0.02077,757.0,India,Gujarat,IND,IND,IND.11_1,20201116
0.353302,0.020919,808.0,India,Gujarat,IND,IND,IND.11_1,20201117
0.346973,0.019243,943.0,India,Gujarat,IND,IND,IND.11_1,20201118
0.344109,0.017846,1087.0,India,Gujarat,IND,IND,IND.11_1,20201119
0.360224,0.017201,1247.0,India,Gujarat,IND,IND,IND.11_1,20201120
0.334944,0.015467,1419.0,India,Gujarat,IND,IND,IND.11_1,20201121
0.330099,0.014462,1612.0,India,Gujarat,IND,IND,IND.11_1,20201122
0.234136,0.03118,246.0,India,Gujarat,IND,IND,IND.11_1,20201123
0.263914,0.022525,566.0,India,Gujarat,IND,IND,IND.11_1,20201124
0.251121,0.018179,851.0,India,Gujarat,IND,IND,IND.11_1,20201125
0.255192,0.015587,1180.0,India,Gujarat,IND,IND,IND.11_1,20201126
0.25629,0.01379,1509.0,India,Gujarat,IND,IND,IND.11_1,20201127
0.248981,0.01232,1842.0,India,Gujarat,IND,IND,IND.11_1,20201128
0.244317,0.01132,2173.0,India,Gujarat,IND,IND,IND.11_1,20201129
0.246034,0.011304,2209.0,India,Gujarat,IND,IND,IND.11_1,20201130
0.241605,0.011198,2198.0,India,Gujarat,IND,IND,IND.11_1,20201201
0.249863,0.011304,2188.0,India,Gujarat,IND,IND,IND.11_1,20201202
0.246224,0.011401,2127.0,India,Gujarat,IND,IND,IND.11_1,20201203
0.238474,0.011305,2083.0,India,Gujarat,IND,IND,IND.11_1,20201204
0.244889,0.011565,2044.0,India,Gujarat,IND,IND,IND.11_1,20201205
0.24678,0.01163,1992.0,India,Gujarat,IND,IND,IND.11_1,20201206
0.245463,0.01163,1939.0,India,Gujarat,IND,IND,IND.11_1,20201207
0.239989,0.011549,1900.0,India,Gujarat,IND,IND,IND.11_1,20201208
0.228875,0.011438,1875.0,India,Gujarat,IND,IND,IND.11_1,20201209
0.236487,0.011742,1796.0,India,Gujarat,IND,IND,IND.11_1,20201210
0.25583,0.012382,1726.0,India,Gujarat,IND,IND,IND.11_1,20201211
0.25672,0.012512,1664.0,India,Gujarat,IND,IND,IND.11_1,20201212
0.264243,0.012891,1614.0,India,Gujarat,IND,IND,IND.11_1,20201213
0.269811,0.012864,1678.0,India,Gujarat,IND,IND,IND.11_1,20201214
0.273106,0.012787,1713.0,India,Gujarat,IND,IND,IND.11_1,20201215
0.278737,0.012859,1709.0,India,Gujarat,IND,IND,IND.11_1,20201216
0.274562,0.012754,1730.0,India,Gujarat,IND,IND,IND.11_1,20201217
0.269311,0.012625,1740.0,India,Gujarat,IND,IND,IND.11_1,20201218
0.275024,0.012735,1751.0,India,Gujarat,IND,IND,IND.11_1,20201219
0.272115,0.01256,1760.0,India,Gujarat,IND,IND,IND.11_1,20201220
0.268961,0.012719,1709.0,India,Gujarat,IND,IND,IND.11_1,20201221
0.270832,0.01313,1637.0,India,Gujarat,IND,IND,IND.11_1,20201222
0.268799,0.013083,1625.0,India,Gujarat,IND,IND,IND.11_1,20201223
0.264746,0.012899,1634.0,India,Gujarat,IND,IND,IND.11_1,20201224
0.251525,0.012752,1604.0,India,Gujarat,IND,IND,IND.11_1,20201225
0.25161,0.012854,1565.0,India,Gujarat,IND,IND,IND.11_1,20201226
0.244322,0.012793,1550.0,India,Gujarat,IND,IND,IND.11_1,20201227
0.249095,0.012938,1512.0,India,Gujarat,IND,IND,IND.11_1,20201228
0.260633,0.013184,1476.0,India,Gujarat,IND,IND,IND.11_1,20201229
0.258064,0.013326,1435.0,India,Gujarat,IND,IND,IND.11_1,20201230
0.265194,0.013755,1390.0,India,Gujarat,IND,IND,IND.11_1,20201231
0.284418,0.01439,1333.0,India,Gujarat,IND,IND,IND.11_1,20210101
0.283522,0.014531,1292.0,India,Gujarat,IND,IND,IND.11_1,20210102
0.303363,0.015078,1246.0,India,Gujarat,IND,IND,IND.11_1,20210103
0.30981,0.015331,1227.0,India,Gujarat,IND,IND,IND.11_1,20210104
0.301139,0.015491,1182.0,India,Gujarat,IND,IND,IND.11_1,20210105
0.324612,0.015887,1190.0,India,Gujarat,IND,IND,IND.11_1,20210106
0.337331,0.01594,1187.0,India,Gujarat,IND,IND,IND.11_1,20210107
0.324923,0.015683,1189.0,India,Gujarat,IND,IND,IND.11_1,20210108
0.320748,0.015549,1205.0,India,Gujarat,IND,IND,IND.11_1,20210109
0.309063,0.015491,1171.0,India,Gujarat,IND,IND,IND.11_1,20210110
0.305517,0.015871,1094.0,India,Gujarat,IND,IND,IND.11_1,20210111
0.304494,0.015931,1065.0,India,Gujarat,IND,IND,IND.11_1,20210112
0.297342,0.016332,984.0,India,Gujarat,IND,IND,IND.11_1,20210113
0.288075,0.0165,940.0,India,Gujarat,IND,IND,IND.11_1,20210114
0.286695,0.016479,926.0,India,Gujarat,IND,IND,IND.11_1,20210115
0.294021,0.016845,879.0,India,Gujarat,IND,IND,IND.11_1,20210116
0.315331,0.017423,871.0,India,Gujarat,IND,IND,IND.11_1,20210117
0.314994,0.017356,886.0,India,Gujarat,IND,IND,IND.11_1,20210118
0.328098,0.017781,886.0,India,Gujarat,IND,IND,IND.11_1,20210119
0.333022,0.017887,887.0,India,Gujarat,IND,IND,IND.11_1,20210120
0.332851,0.017757,900.0,India,Gujarat,IND,IND,IND.11_1,20210121
0.339447,0.018265,930.0,India,Gujarat,IND,IND,IND.11_1,20210122
0.344151,0.019164,961.0,India,Gujarat,IND,IND,IND.11_1,20210123
0.332286,0.020052,988.0,India,Gujarat,IND,IND,IND.11_1,20210124
0.33319,0.020453,1024.0,India,Gujarat,IND,IND,IND.11_1,20210125
0.322197,0.020345,1065.0,India,Gujarat,IND,IND,IND.11_1,20210126
0.32838,0.020422,1128.0,India,Gujarat,IND,IND,IND.11_1,20210127
0.318797,0.021157,1119.0,India,Gujarat,IND,IND,IND.11_1,20210128
0.325294,0.020898,1107.0,India,Gujarat,IND,IND,IND.11_1,20210129
0.310479,0.020178,1096.0,India,Gujarat,IND,IND,IND.11_1,20210130
0.304785,0.019368,1095.0,India,Gujarat,IND,IND,IND.11_1,20210131
0.299329,0.019973,1017.0,India,Gujarat,IND,IND,IND.11_1,20210201
0.301053,0.021257,924.0,India,Gujarat,IND,IND,IND.11_1,20210202
0.283125,0.021373,939.0,India,Gujarat,IND,IND,IND.11_1,20210203
0.287164,0.021996,967.0,India,Gujarat,IND,IND,IND.11_1,20210204
