percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,region,iso_code,gid_0,gid_1,survey_date
0.376027,0.059668,0.389535,0.037183,172.0,India,Kerala,IND,IND,IND.17_1,20210313
0.285274,0.057929,0.373134,0.04178,134.0,India,Kerala,IND,IND,IND.17_1,20210314
0.184372,0.036244,0.284884,0.034416,172.0,India,Kerala,IND,IND,IND.17_1,20210315
0.255973,0.044392,0.319372,0.033735,191.0,India,Kerala,IND,IND,IND.17_1,20210316
0.227276,0.048759,0.294118,0.036837,153.0,India,Kerala,IND,IND,IND.17_1,20210317
0.265373,0.06073,0.363636,0.038764,154.0,India,Kerala,IND,IND,IND.17_1,20210318
0.338806,0.074384,0.362573,0.036763,171.0,India,Kerala,IND,IND,IND.17_1,20210319
0.20697,0.050401,0.333333,0.034021,192.0,India,Kerala,IND,IND,IND.17_1,20210320
0.259169,0.041513,0.338889,0.03528,180.0,India,Kerala,IND,IND,IND.17_1,20210321
0.298263,0.062825,0.375,0.037351,168.0,India,Kerala,IND,IND,IND.17_1,20210322
0.22475,0.043805,0.295082,0.033714,183.0,India,Kerala,IND,IND,IND.17_1,20210323
0.280668,0.049124,0.329609,0.035135,179.0,India,Kerala,IND,IND,IND.17_1,20210324
0.266397,0.056322,0.311765,0.035527,170.0,India,Kerala,IND,IND,IND.17_1,20210325
0.261897,0.052686,0.329268,0.036697,164.0,India,Kerala,IND,IND,IND.17_1,20210326
0.301717,0.067712,0.321839,0.035417,174.0,India,Kerala,IND,IND,IND.17_1,20210327
0.311931,0.056501,0.339869,0.038294,153.0,India,Kerala,IND,IND,IND.17_1,20210328
0.336773,0.05866,0.357143,0.035518,182.0,India,Kerala,IND,IND,IND.17_1,20210329
0.313156,0.074695,0.310559,0.036468,161.0,India,Kerala,IND,IND,IND.17_1,20210330
0.41259,0.072235,0.397906,0.035417,191.0,India,Kerala,IND,IND,IND.17_1,20210331
0.375556,0.066849,0.341935,0.038101,155.0,India,Kerala,IND,IND,IND.17_1,20210401
0.259488,0.049369,0.313725,0.037513,153.0,India,Kerala,IND,IND,IND.17_1,20210402
0.281118,0.057258,0.317073,0.036337,164.0,India,Kerala,IND,IND,IND.17_1,20210403
0.158057,0.040897,0.294872,0.036508,156.0,India,Kerala,IND,IND,IND.17_1,20210404
0.321658,0.060095,0.331606,0.033888,193.0,India,Kerala,IND,IND,IND.17_1,20210405
0.355823,0.060926,0.369697,0.03758,165.0,India,Kerala,IND,IND,IND.17_1,20210406
0.26113,0.04521,0.355191,0.035377,183.0,India,Kerala,IND,IND,IND.17_1,20210407
0.202792,0.037875,0.292818,0.033824,181.0,India,Kerala,IND,IND,IND.17_1,20210408
0.227998,0.066759,0.27673,0.03548,159.0,India,Kerala,IND,IND,IND.17_1,20210409
0.268352,0.048544,0.273196,0.031992,194.0,India,Kerala,IND,IND,IND.17_1,20210410
0.206094,0.037778,0.326797,0.03792,153.0,India,Kerala,IND,IND,IND.17_1,20210411
0.229692,0.042617,0.31,0.032703,200.0,India,Kerala,IND,IND,IND.17_1,20210412
0.2259,0.042826,0.35814,0.032698,215.0,India,Kerala,IND,IND,IND.17_1,20210413
0.29234,0.044097,0.306202,0.028695,258.0,India,Kerala,IND,IND,IND.17_1,20210414
0.244301,0.04288,0.28692,0.029382,237.0,India,Kerala,IND,IND,IND.17_1,20210415
0.21883,0.041412,0.281633,0.028736,245.0,India,Kerala,IND,IND,IND.17_1,20210416
0.188166,0.031743,0.274914,0.026173,291.0,India,Kerala,IND,IND,IND.17_1,20210417
0.263879,0.042551,0.314869,0.025079,343.0,India,Kerala,IND,IND,IND.17_1,20210418
0.200568,0.031845,0.245223,0.024279,314.0,India,Kerala,IND,IND,IND.17_1,20210419
0.190321,0.026895,0.249315,0.022644,365.0,India,Kerala,IND,IND,IND.17_1,20210420
0.222115,0.035085,0.270627,0.025523,303.0,India,Kerala,IND,IND,IND.17_1,20210421
0.234724,0.041604,0.24026,0.024344,308.0,India,Kerala,IND,IND,IND.17_1,20210422
0.263777,0.044419,0.259701,0.023956,335.0,India,Kerala,IND,IND,IND.17_1,20210423
0.121499,0.020843,0.203857,0.021145,363.0,India,Kerala,IND,IND,IND.17_1,20210424
0.143959,0.039743,0.144928,0.018953,345.0,India,Kerala,IND,IND,IND.17_1,20210425
0.209115,0.03619,0.228022,0.021991,364.0,India,Kerala,IND,IND,IND.17_1,20210426
0.188871,0.025123,0.243386,0.022072,378.0,India,Kerala,IND,IND,IND.17_1,20210427
0.143326,0.02424,0.211429,0.021826,350.0,India,Kerala,IND,IND,IND.17_1,20210428
0.133859,0.024504,0.220386,0.021756,363.0,India,Kerala,IND,IND,IND.17_1,20210429
0.13391,0.020217,0.204082,0.021762,343.0,India,Kerala,IND,IND,IND.17_1,20210430
0.110577,0.024744,0.161491,0.020507,322.0,India,Kerala,IND,IND,IND.17_1,20210501
0.119096,0.028581,0.168776,0.02433,237.0,India,Kerala,IND,IND,IND.17_1,20210502
0.185479,0.035053,0.200669,0.023162,299.0,India,Kerala,IND,IND,IND.17_1,20210503
0.146618,0.02328,0.211009,0.022564,327.0,India,Kerala,IND,IND,IND.17_1,20210504
0.156979,0.027059,0.194595,0.020581,370.0,India,Kerala,IND,IND,IND.17_1,20210505
0.163058,0.026804,0.178273,0.0202,359.0,India,Kerala,IND,IND,IND.17_1,20210506
0.144749,0.031222,0.17094,0.020094,351.0,India,Kerala,IND,IND,IND.17_1,20210507
0.127511,0.029432,0.156442,0.02012,326.0,India,Kerala,IND,IND,IND.17_1,20210508
0.117559,0.023045,0.148459,0.018818,357.0,India,Kerala,IND,IND,IND.17_1,20210509
0.125577,0.03107,0.129834,0.017666,362.0,India,Kerala,IND,IND,IND.17_1,20210510
0.123365,0.022346,0.161765,0.01997,340.0,India,Kerala,IND,IND,IND.17_1,20210511
0.113879,0.023344,0.125,0.018488,320.0,India,Kerala,IND,IND,IND.17_1,20210512
0.104033,0.021341,0.144444,0.018528,360.0,India,Kerala,IND,IND,IND.17_1,20210513
0.096118,0.024121,0.140984,0.019927,305.0,India,Kerala,IND,IND,IND.17_1,20210514
0.066535,0.019612,0.104869,0.01875,267.0,India,Kerala,IND,IND,IND.17_1,20210515
0.127271,0.050253,0.121212,0.021474,231.0,India,Kerala,IND,IND,IND.17_1,20210516
0.045054,0.013861,0.085714,0.017885,245.0,India,Kerala,IND,IND,IND.17_1,20210517
0.102804,0.022264,0.15873,0.02302,252.0,India,Kerala,IND,IND,IND.17_1,20210518
0.124569,0.027624,0.183036,0.025837,224.0,India,Kerala,IND,IND,IND.17_1,20210519
0.202245,0.027955,0.233216,0.025138,283.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200715
0.221589,0.028945,0.261017,0.025571,295.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200716
0.214438,0.028934,0.248366,0.0247,306.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200717
0.215937,0.026406,0.255882,0.023665,340.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200718
0.186648,0.025159,0.205128,0.021553,351.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200719
0.183294,0.025875,0.198142,0.022179,323.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200720
0.176535,0.026405,0.212851,0.02594,249.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200721
0.161965,0.024136,0.194539,0.023126,293.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200722
0.228928,0.027887,0.246951,0.023811,328.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200723
0.209145,0.02751,0.221184,0.023165,321.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200724
0.183916,0.023334,0.205405,0.021003,370.0,India,Madhya Pradesh,IND,IND,IND.19_1,20200725
